timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg)
2019-04-18 18:35:00,63.19478390017518,1,6.0,0,11.36,0,23.85,0,23.21,65.84,100.88,15.78,76.21,22.5
2019-04-18 18:40:00,63.073127625308004,1,5.85,0,11.29,0,23.74,0,22.93,66.77,100.89,16.03,75.0,22.5
2019-04-18 18:45:00,63.028608194435286,1,5.69,0,11.22,0,23.64,0,22.68,68.07,100.89,15.04,73.87,22.5
2019-04-18 18:50:00,63.21513845337252,1,5.54,0,11.15,0,23.54,0,22.44,69.38,100.89,14.05,72.73,22.5
2019-04-18 18:55:00,63.18958595997525,1,5.38,0,11.08,0,23.44,0,22.18,70.38,100.9,14.34,69.7,22.5
2019-04-18 19:00:00,63.20662716414489,1,5.23,0,11.01,0,23.33,0,21.91,71.37,100.9,14.62,66.67,22.5
2019-04-18 19:05:00,63.11247703385713,1,5.08,0,10.95,0,23.23,0,21.7,72.12,100.91,14.21,67.62,22.5
2019-04-18 19:10:00,63.17755629399499,1,4.92,0,10.88,0,23.13,0,21.49,72.87,100.92,13.8,68.57,22.5
2019-04-18 19:15:00,62.9811537648798,1,4.77,0,10.81,0,23.03,0,21.26,73.91,100.93,14.22,68.57,22.5
2019-04-18 19:20:00,63.09433196637667,1,4.62,0,10.74,0,22.92,0,21.03,74.96,100.93,14.64,68.57,22.5
2019-04-18 19:25:00,62.91100376782366,1,4.46,0,10.67,0,22.82,0,20.84,76.26,100.94,14.82,66.72,22.5
2019-04-18 19:30:00,63.25221763568063,1,4.31,0,10.6,0,22.72,0,20.65,77.57,100.95,15.0,64.86,22.5
2019-04-18 19:35:00,63.325605630402144,1,4.15,0,10.53,0,22.62,0,20.54,78.44,100.96,15.28,64.86,22.5
2019-04-18 19:40:00,63.115494482368916,0,4.0,0,10.47,0,22.51,0,20.43,79.31,100.96,15.56,64.86,22.5
2019-04-18 19:45:00,63.00959518935959,1,3.95,0,10.4,0,22.41,0,20.32,80.18,100.97,15.84,64.86,22.5
2019-04-18 19:50:00,63.2166642305047,0,3.9,0,10.33,0,22.31,0,20.21,81.05,100.98,16.12,64.86,22.5
2019-04-18 19:55:00,63.49275370190928,0,3.85,0,10.26,0,22.21,0,20.13,81.72,100.99,16.66,68.64,22.5
2019-04-18 20:00:00,63.46215827564625,0,3.79,0,10.19,0,22.1,0,20.05,82.38,101.0,17.2,72.43,22.5
2019-04-18 20:05:00,63.53703319219021,0,3.74,0,10.12,0,22.0,0,19.96,83.04,101.0,17.75,76.22,22.5
2019-04-18 20:10:00,63.68835366968673,0,3.69,0,10.05,0,21.98,0,19.88,83.71,101.01,18.29,80.0,22.5
2019-04-18 20:15:00,63.3259393618135,0,3.64,0,9.99,0,21.95,0,19.81,84.2,101.02,16.17,71.58,22.5
2019-04-18 20:20:00,63.16140469533498,1,3.59,0,9.92,0,21.92,0,19.74,84.69,101.02,14.05,63.16,22.5
2019-04-18 20:25:00,63.10392565795309,1,3.54,0,9.85,0,21.9,0,19.68,84.96,101.02,14.51,64.91,22.5
2019-04-18 20:30:00,63.3805885737132,1,3.49,0,9.78,0,21.88,0,19.62,85.22,101.02,14.97,66.67,22.5
2019-04-18 20:35:00,63.73889905724012,0,3.44,0,9.71,0,21.85,0,19.63,85.1,101.02,16.19,68.63,22.5
2019-04-18 20:40:00,63.62517756434979,0,3.38,0,9.64,0,21.82,0,19.64,84.97,101.02,17.41,70.59,22.5
2019-04-18 20:45:00,63.43563774178652,0,3.33,0,9.58,0,21.8,0,19.61,84.94,101.02,16.88,70.59,22.5
2019-04-18 20:50:00,63.60604738283536,0,3.28,0,9.51,0,21.78,0,19.58,84.92,101.03,16.36,70.59,22.5
2019-04-18 20:55:00,63.255441581279264,0,3.23,0,9.44,0,21.75,0,19.56,85.0,101.03,15.96,69.58,22.5
2019-04-18 21:00:00,63.37521815939803,0,3.18,0,9.37,0,21.72,0,19.54,85.08,101.03,15.56,68.57,22.5
2019-04-18 21:05:00,63.34392224071212,0,3.13,0,9.3,0,21.7,0,19.54,85.07,101.04,13.98,68.57,22.5
2019-04-18 21:10:00,63.27482267186174,1,3.08,0,9.23,0,21.68,0,19.55,85.07,101.04,12.41,68.57,22.5
2019-04-18 21:15:00,63.50946949415333,1,3.03,0,9.16,0,21.65,0,19.56,85.0,101.04,13.48,73.0,22.5
2019-04-18 21:20:00,63.54416555769599,0,2.97,0,9.1,0,21.62,0,19.57,84.92,101.05,14.54,77.42,22.5
2019-04-18 21:25:00,63.240451937463725,0,2.92,0,9.03,0,21.6,0,19.54,85.01,101.05,13.29,69.48,22.5
2019-04-18 21:30:00,63.597435266407174,1,2.87,0,8.96,0,21.58,0,19.51,85.1,101.05,12.04,61.54,22.5
2019-04-18 21:35:00,63.42738613640794,0,2.82,0,8.89,0,21.55,0,19.51,85.01,101.06,11.7,58.68,22.5
2019-04-18 21:40:00,63.02378478630883,0,2.77,0,8.82,0,21.52,0,19.51,84.92,101.06,11.35,55.81,22.5
2019-04-18 21:45:00,63.008959193646575,1,2.72,0,8.75,0,21.5,0,19.48,84.98,101.06,11.18,63.2,22.5
2019-04-18 21:50:00,63.27062226283871,1,2.67,0,8.68,0,21.48,0,19.45,85.03,101.07,11.01,70.59,22.5
2019-04-18 21:55:00,63.052232916045796,0,2.62,0,8.62,0,21.45,0,19.44,84.92,101.07,11.2,67.72,22.5
2019-04-18 22:00:00,62.88419569432426,1,2.56,0,8.55,0,21.42,0,19.42,84.82,101.08,11.38,64.86,22.5
2019-04-18 22:05:00,62.7751759112121,1,2.51,0,8.48,0,21.4,0,19.39,84.81,101.08,11.38,59.1,22.5
2019-04-18 22:10:00,62.90154463668607,0,2.46,0,8.41,0,21.38,0,19.36,84.8,101.08,11.37,53.33,22.5
2019-04-18 22:15:00,62.780130972096416,1,2.41,0,8.34,0,21.35,0,19.36,84.66,101.08,10.7,52.75,22.5
2019-04-18 22:20:00,62.67193026512208,0,2.36,0,8.27,0,21.32,0,19.35,84.51,101.09,10.02,52.17,22.5
2019-04-18 22:25:00,62.46394539760052,0,2.31,0,8.21,0,21.3,0,19.3,84.57,101.1,9.91,48.3,22.5
2019-04-18 22:30:00,62.64740375885424,0,2.26,0,8.14,0,21.28,0,19.25,84.63,101.11,9.8,44.44,22.5
2019-04-18 22:35:00,62.69538765538406,0,2.21,0,8.07,0,21.25,0,19.24,84.64,101.11,9.95,46.65,22.5
2019-04-18 22:40:00,62.73564134236672,0,2.15,0,8.0,0,21.22,0,19.24,84.65,101.12,10.11,48.85,22.5
2019-04-18 22:45:00,62.865710169480025,0,2.1,0,7.94,0,21.2,0,19.23,84.66,101.12,10.26,51.06,22.5
2019-04-18 22:50:00,63.16404743586376,0,2.05,0,7.89,0,21.18,0,19.27,84.3,101.12,11.12,65.53,22.5
2019-04-18 22:55:00,63.372764780298866,0,2.0,0,7.83,0,21.15,0,19.31,83.95,101.13,11.97,80.0,22.5
2019-04-18 23:00:00,63.060957821522216,0,1.97,0,7.78,0,21.12,0,19.31,83.93,101.14,11.22,66.66,22.5
2019-04-18 23:05:00,62.78996034104556,0,1.95,0,7.72,0,21.1,0,19.32,83.9,101.14,10.46,53.33,22.5
2019-04-18 23:10:00,62.87376603929564,0,1.92,0,7.67,0,21.08,0,19.3,84.02,101.14,10.22,58.24,22.5
2019-04-18 23:15:00,62.848511391766664,0,1.89,0,7.61,0,21.05,0,19.29,84.14,101.14,9.98,63.16,22.5
2019-04-18 23:20:00,63.06559265463811,0,1.87,0,7.56,0,21.02,0,19.26,84.32,101.15,9.84,53.8,22.5
2019-04-18 23:25:00,62.777665879492424,0,1.84,0,7.5,0,21.0,0,19.24,84.49,101.15,9.7,44.44,22.5
2019-04-18 23:30:00,63.26491648218837,0,1.82,0,7.44,0,20.97,0,19.22,84.6,101.15,10.22,46.71,22.5
2019-04-18 23:35:00,63.36633518369217,0,1.79,0,7.39,0,20.95,0,19.2,84.7,101.15,10.73,48.98,22.5
2019-04-18 23:40:00,62.68889228931034,0,1.76,0,7.33,0,20.92,0,19.12,85.02,101.15,10.13,47.13,22.5
2019-04-18 23:45:00,62.5494618056314,0,1.74,0,7.28,0,20.9,0,19.05,85.35,101.15,9.53,45.28,22.5
2019-04-18 23:50:00,62.904962786400056,0,1.71,0,7.22,0,20.87,0,19.03,85.68,101.16,10.21,51.91,22.5
2019-04-18 23:55:00,62.985546101541985,0,1.68,0,7.17,0,20.85,0,19.01,86.01,101.16,10.89,58.54,22.5
2019-04-19 00:00:00,63.87340866856826,1,1.66,0,7.11,0,20.82,0,19.0,86.28,101.16,11.28,57.18,22.5
2019-04-19 00:05:00,63.87810524592735,1,1.63,0,7.06,0,20.8,0,18.99,86.54,101.15,11.66,55.81,22.5
2019-04-19 00:10:00,63.67705539412001,1,1.61,0,7.0,0,20.77,0,18.99,86.82,101.15,11.16,47.9,22.5
2019-04-19 00:15:00,63.57503813458911,1,1.58,0,6.94,0,20.75,0,18.99,87.1,101.14,10.66,40.0,22.5
2019-04-19 00:20:00,63.71666078207054,1,1.55,0,6.89,0,20.72,0,18.96,87.44,101.13,11.02,47.28,22.5
2019-04-19 00:25:00,63.693319367923486,1,1.53,0,6.83,0,20.7,0,18.93,87.79,101.12,11.38,54.55,22.5
2019-04-19 00:30:00,63.723310079326055,1,1.5,0,6.78,0,20.67,0,18.86,88.2,101.12,10.41,45.18,22.5
2019-04-19 00:35:00,63.56668470863853,1,1.47,0,6.72,0,20.65,0,18.78,88.6,101.12,9.44,35.82,22.5
2019-04-19 00:40:00,63.34080528949502,1,1.45,0,6.67,0,20.62,0,18.76,88.9,101.12,10.44,36.96,22.5
2019-04-19 00:45:00,63.46136142619426,1,1.42,0,6.61,0,20.59,0,18.75,89.19,101.11,11.45,38.1,22.5
2019-04-19 00:50:00,63.908392230360114,1,1.39,0,6.56,0,20.57,0,18.74,89.44,101.1,11.46,40.11,22.5
2019-04-19 00:55:00,63.73663301143721,0,1.37,0,6.5,0,20.54,0,18.74,89.68,101.1,11.48,42.11,22.5
2019-04-19 01:00:00,63.71988096113582,1,1.34,0,6.44,0,20.52,0,18.7,90.02,101.1,11.47,33.68,22.5
2019-04-19 01:05:00,63.65192135843931,1,1.32,0,6.39,0,20.49,0,18.67,90.36,101.09,11.46,25.26,22.5
2019-04-19 01:10:00,63.47309736465862,1,1.29,0,6.33,0,20.47,0,18.63,90.78,101.08,11.52,26.75,22.5
2019-04-19 01:15:00,63.53137507267346,1,1.26,0,6.28,0,20.44,0,18.59,91.2,101.08,11.59,28.24,22.5
2019-04-19 01:20:00,63.49847783923591,1,1.24,0,6.22,0,20.42,0,18.58,91.52,101.08,11.32,25.66,22.5
2019-04-19 01:25:00,63.35325628982997,1,1.21,0,6.17,0,20.39,0,18.56,91.85,101.08,11.06,23.08,22.5
2019-04-19 01:30:00,63.51653762163971,1,1.18,0,6.11,0,20.37,0,18.52,92.22,101.07,10.6,24.17,22.5
2019-04-19 01:35:00,63.455187581341356,1,1.16,0,6.06,0,20.34,0,18.49,92.59,101.07,10.15,25.26,22.5
2019-04-19 01:40:00,63.27662030164303,1,1.13,0,6.0,0,20.32,0,18.46,93.08,101.06,10.54,24.06,22.5
2019-04-19 01:45:00,63.397775141236025,1,1.11,0,5.97,0,20.29,0,18.44,93.58,101.06,10.93,22.86,22.5
2019-04-19 01:50:00,63.320109182086284,1,1.08,0,5.94,0,20.27,0,18.44,93.7,101.06,10.56,22.24,22.5
2019-04-19 01:55:00,63.113625805834864,1,1.05,0,5.92,0,20.24,0,18.44,93.83,101.05,10.18,21.62,22.5
2019-04-19 02:00:00,62.85713426971871,1,1.03,0,5.89,0,20.22,0,18.44,94.02,101.05,10.0,20.34,22.5
2019-04-19 02:05:00,62.80203249434986,1,1.0,0,5.86,0,20.19,0,18.43,94.22,101.05,9.83,19.05,22.5
2019-04-19 02:10:00,62.791346880615066,1,0.99,0,5.83,0,20.16,0,18.38,94.61,101.04,9.57,27.7,22.5
2019-04-19 02:15:00,62.74959026404321,1,0.97,0,5.81,0,20.14,0,18.33,95.0,101.03,9.3,36.36,22.5
2019-04-19 02:20:00,62.87875371587537,1,0.96,0,5.78,0,20.11,0,18.3,95.2,101.02,9.12,28.1,22.5
2019-04-19 02:25:00,62.74781568875729,1,0.95,0,5.75,0,20.09,0,18.28,95.41,101.0,8.93,19.83,22.5
2019-04-19 02:30:00,62.952775378095595,1,0.94,0,5.72,0,20.06,0,18.28,95.38,101.0,10.12,22.82,22.5
2019-04-19 02:35:00,63.315052383410936,1,0.92,0,5.69,0,20.04,0,18.27,95.36,101.0,11.3,25.81,22.5
2019-04-19 02:40:00,63.094756301540905,1,0.91,0,5.67,0,20.01,0,18.23,95.4,101.0,11.13,25.54,22.5
2019-04-19 02:45:00,62.98446131924079,1,0.9,0,5.64,0,19.99,0,18.18,95.43,101.0,10.96,25.26,22.5
2019-04-19 02:50:00,62.997826097123614,1,0.88,0,5.61,0,19.96,0,18.16,95.71,101.0,10.75,23.64,22.5
2019-04-19 02:55:00,63.07075677881881,1,0.87,0,5.58,0,19.94,0,18.15,95.98,100.99,10.54,22.02,22.5
2019-04-19 03:00:00,62.76276638413452,1,0.86,0,5.56,0,19.91,0,18.1,95.99,100.98,10.22,21.82,22.5
2019-04-19 03:05:00,62.4761490484484,1,0.85,0,5.53,0,19.89,0,18.04,96.0,100.98,9.9,21.62,22.5
2019-04-19 03:10:00,62.77102899937984,1,0.83,0,5.5,0,19.86,0,18.02,96.0,100.98,10.37,21.62,22.5
2019-04-19 03:15:00,63.01817456592092,1,0.82,0,5.47,0,19.84,0,18.0,96.0,100.97,10.84,21.62,22.5
2019-04-19 03:20:00,62.96914200028059,1,0.81,0,5.44,0,19.81,0,18.01,96.0,100.97,10.9,22.03,22.5
2019-04-19 03:25:00,62.76597584306641,1,0.79,0,5.42,0,19.78,0,18.03,96.0,100.97,10.96,22.45,22.5
2019-04-19 03:30:00,63.13046187880338,1,0.78,0,5.39,0,19.76,0,18.04,96.0,100.97,11.02,22.86,22.5
2019-04-19 03:35:00,63.214068157738076,1,0.77,0,5.36,0,19.73,0,18.02,96.0,100.96,11.06,22.86,22.5
2019-04-19 03:40:00,62.78948199130961,1,0.76,0,5.33,0,19.71,0,18.0,96.0,100.96,11.09,22.86,22.5
2019-04-19 03:45:00,62.985207548140124,1,0.74,0,5.31,0,19.68,0,18.02,96.0,100.95,11.43,23.8,22.5
2019-04-19 03:50:00,62.91769834626037,1,0.73,0,5.28,0,19.66,0,18.05,96.0,100.94,11.77,24.74,22.5
2019-04-19 03:55:00,62.79992729193832,1,0.72,0,5.25,0,19.63,0,18.04,96.0,100.94,11.82,25.42,22.5
2019-04-19 04:00:00,63.09714333170638,1,0.71,0,5.22,0,19.61,0,18.03,96.0,100.94,11.86,26.09,22.5
2019-04-19 04:05:00,63.079637726391326,1,0.69,0,5.19,0,19.58,0,18.07,95.92,100.94,11.89,25.95,22.5
2019-04-19 04:10:00,63.076740103308765,1,0.68,0,5.17,0,19.56,0,18.1,95.84,100.93,11.92,25.81,22.5
2019-04-19 04:15:00,63.07813943253549,1,0.67,0,5.14,0,19.53,0,18.08,95.66,100.93,11.62,26.09,22.5
2019-04-19 04:20:00,63.15722794096922,1,0.65,0,5.11,0,19.51,0,18.07,95.49,100.92,11.32,26.37,22.5
2019-04-19 04:25:00,62.99712221068166,1,0.64,0,5.08,0,19.48,0,18.07,95.44,100.92,11.52,24.72,22.5
2019-04-19 04:30:00,63.20836695073538,1,0.63,0,5.06,0,19.46,0,18.07,95.39,100.91,11.71,23.08,22.5
2019-04-19 04:35:00,63.346939440881044,1,0.62,0,5.03,0,19.43,0,18.04,95.4,100.92,11.39,25.02,22.5
2019-04-19 04:40:00,63.09800677843492,1,0.6,0,5.0,0,19.41,0,18.0,95.41,100.92,11.07,26.97,22.5
2019-04-19 04:45:00,62.99153350299387,1,0.59,0,4.97,0,19.38,0,18.0,95.38,100.93,10.96,26.67,22.5
2019-04-19 04:50:00,63.06857459012113,1,0.58,0,4.94,0,19.35,0,18.01,95.36,100.93,10.86,26.37,22.5
2019-04-19 04:55:00,63.08218609663387,1,0.56,0,4.92,0,19.33,0,18.0,95.49,100.93,10.46,26.23,22.5
2019-04-19 05:00:00,62.39275717218154,1,0.55,0,4.89,0,19.3,0,17.99,95.62,100.92,10.07,26.09,22.5
2019-04-19 05:05:00,62.39849190547014,1,0.54,0,4.86,0,19.28,0,17.98,95.69,100.93,10.37,23.86,22.5
2019-04-19 05:10:00,62.57474037685575,1,0.53,0,4.83,0,19.25,0,17.96,95.76,100.93,10.67,21.62,22.5
2019-04-19 05:15:00,62.62265275064232,1,0.51,0,4.81,0,19.23,0,17.97,95.68,100.94,10.94,22.58,22.5
2019-04-19 05:20:00,62.74434927774781,1,0.5,0,4.78,0,19.2,0,17.98,95.6,100.96,11.21,23.53,22.5
2019-04-19 05:25:00,62.61460354469341,1,0.49,0,4.75,0,19.18,0,17.98,95.62,100.96,11.07,25.72,22.5
2019-04-19 05:30:00,62.5744592941304,1,0.47,0,4.72,0,19.15,0,17.98,95.65,100.95,10.92,27.91,22.5
2019-04-19 05:35:00,62.94506921641524,1,0.46,0,4.69,0,19.13,0,17.94,95.74,100.95,11.49,27.44,22.5
2019-04-19 05:40:00,62.86688450007694,0,0.45,0,4.67,0,19.1,0,17.9,95.82,100.95,12.06,26.97,22.5
2019-04-19 05:45:00,62.684241945113406,1,0.44,0,4.64,0,19.08,0,17.88,95.82,100.95,11.37,26.97,22.5
2019-04-19 05:50:00,62.7331441721435,1,0.42,0,4.61,0,19.05,0,17.86,95.83,100.95,10.68,26.97,22.5
2019-04-19 05:55:00,62.71655122683345,1,0.41,0,4.58,0,19.03,0,17.83,95.9,100.94,10.74,25.6,22.5
2019-04-19 06:00:00,62.86095452791109,1,0.4,0,4.56,0,19.0,0,17.8,95.97,100.94,10.81,24.24,22.5
2019-04-19 06:05:00,62.79341077533115,1,0.38,0,4.53,0,18.95,0,17.77,95.95,100.94,10.89,25.16,22.5
2019-04-19 06:10:00,62.813380811002574,1,0.37,0,4.5,0,18.9,0,17.75,95.93,100.94,10.96,26.09,22.5
2019-04-19 06:15:00,62.84025688905473,1,0.36,0,4.47,0,18.85,0,17.72,95.96,100.94,10.94,24.58,22.5
2019-04-19 06:20:00,62.84552014342645,1,0.35,0,4.44,0,18.8,0,17.69,96.0,100.94,10.93,23.08,22.5
2019-04-19 06:25:00,62.50303944760539,1,0.33,0,4.42,0,18.75,0,17.65,96.0,100.94,10.56,23.42,22.5
2019-04-19 06:30:00,62.80310864673672,1,0.32,0,4.39,0,18.7,0,17.6,96.0,100.94,10.2,23.76,22.5
2019-04-19 06:35:00,62.81112275356162,1,0.31,0,4.36,0,18.65,0,17.6,96.0,100.94,9.86,22.32,22.5
2019-04-19 06:40:00,62.48436766561728,1,0.29,0,4.33,0,18.6,0,17.6,96.0,100.94,9.52,20.87,22.5
2019-04-19 06:45:00,62.308870265816736,1,0.28,0,4.31,0,18.55,0,17.58,96.0,100.94,9.6,22.2,22.5
2019-04-19 06:50:00,62.62114042541497,1,0.27,0,4.28,0,18.5,0,17.56,96.0,100.95,9.68,23.53,22.5
2019-04-19 06:55:00,62.614494522178525,1,0.26,0,4.25,0,18.45,0,17.64,96.0,100.96,10.29,22.68,22.5
2019-04-19 07:00:00,62.79535608633229,1,0.24,0,4.22,0,18.4,0,17.72,95.99,100.96,10.9,21.82,22.5
2019-04-19 07:05:00,62.50032274229525,1,0.23,0,4.19,0,18.35,0,17.92,95.58,100.96,10.82,28.82,22.5
2019-04-19 07:10:00,62.585938156345726,1,0.22,0,4.17,0,18.3,0,18.13,95.18,100.97,10.73,35.82,22.5
2019-04-19 07:15:00,62.822403107052054,1,0.21,0,4.14,0,18.25,0,18.4,93.89,100.97,10.84,47.91,22.5
2019-04-19 07:20:00,62.72804991508699,1,0.19,0,4.11,0,18.2,0,18.68,92.6,100.97,10.96,60.0,22.5
2019-04-19 07:25:00,62.8645837690548,1,0.18,0,4.08,0,18.15,0,18.62,92.22,100.96,11.69,44.64,22.5
2019-04-19 07:30:00,63.116616847222694,1,0.17,0,4.06,0,18.1,0,18.55,91.84,100.96,12.42,29.27,22.5
2019-04-19 07:35:00,62.6871772335295,1,0.15,0,4.03,0,18.05,0,18.76,91.43,100.96,11.17,27.0,22.5
2019-04-19 07:40:00,62.65519001110646,1,0.14,0,4.0,0,18.0,0,18.97,91.01,100.96,9.92,24.74,22.5
2019-04-19 07:45:00,62.67281159253644,1,0.13,0,3.97,0,17.95,0,19.34,89.33,100.96,10.37,28.8,22.5
2019-04-19 07:50:00,62.993091192183364,1,0.12,0,3.94,0,17.9,0,19.72,87.64,100.96,10.82,32.86,22.5
2019-04-19 07:55:00,63.094223068033216,1,0.1,0,3.92,0,17.85,0,20.09,85.96,100.96,11.27,36.92,22.5
2019-04-19 08:00:00,62.571010887978154,1,0.09,0,3.89,0,17.8,0,20.65,83.54,100.98,10.94,39.15,22.5
2019-04-19 08:05:00,62.51732706755041,1,0.08,0,3.86,0,17.75,0,21.21,81.12,101.0,10.61,41.38,22.5
2019-04-19 08:10:00,62.41231889080311,1,0.06,0,3.83,0,17.7,0,21.64,79.44,101.0,9.99,36.08,22.5
2019-04-19 08:15:00,62.50729629254302,1,0.05,0,3.81,0,17.65,0,22.08,77.76,101.0,9.37,30.78,22.5
2019-04-19 08:20:00,62.59908083293209,1,0.04,0,3.78,0,17.6,0,22.51,76.07,101.0,8.75,25.47,22.5
2019-04-19 08:25:00,62.336202384138055,1,0.03,0,3.75,0,17.55,0,22.94,74.39,101.0,8.13,20.17,22.5
2019-04-19 08:30:00,62.81952112956958,1,0.01,0,3.72,0,17.5,0,23.43,72.04,101.0,8.6,20.08,22.5
2019-04-19 08:35:00,63.00010435311706,1,0.0,0,3.69,0,17.45,0,23.92,69.69,101.01,9.08,20.0,22.5
2019-04-19 08:40:00,62.834010424610945,1,-0.11,0,3.67,0,17.4,0,24.19,68.52,101.02,9.45,20.52,22.5
2019-04-19 08:45:00,62.8538299024244,1,-0.21,0,3.64,0,17.35,0,24.46,67.34,101.04,9.82,21.05,22.5
2019-04-19 08:50:00,62.9928598815059,1,-0.32,0,3.61,0,17.3,0,24.84,66.1,101.05,9.78,21.84,22.5
2019-04-19 08:55:00,62.85185433498499,1,-0.42,0,3.58,0,17.25,0,25.22,64.85,101.06,9.74,22.64,22.5
2019-04-19 09:00:00,62.879591045213296,1,-0.53,0,3.56,0,17.2,0,26.1,62.27,101.07,8.37,18.82,22.5
2019-04-19 09:05:00,62.431818399538614,1,-0.63,0,3.53,0,17.15,0,26.97,59.69,101.08,7.0,15.0,22.5
2019-04-19 09:10:00,62.64658811812596,1,-0.74,0,3.5,0,17.1,0,27.24,57.98,101.09,7.88,17.94,22.5
2019-04-19 09:15:00,62.7757847651202,1,-0.84,0,3.47,0,17.05,0,27.52,56.28,101.1,8.75,20.87,22.5
2019-04-19 09:20:00,62.84690635187214,1,-0.95,0,3.44,0,17.0,0,27.56,55.46,101.1,8.8,20.6,22.5
2019-04-19 09:25:00,63.179544402748746,1,-1.05,0,3.42,0,17.06,1,27.61,54.64,101.11,8.86,20.34,22.5
2019-04-19 09:30:00,63.23810478702228,1,-1.16,0,3.39,0,17.13,1,28.24,53.14,101.11,8.06,24.46,22.5
2019-04-19 09:35:00,63.00957811578806,1,-1.26,0,3.36,0,17.19,1,28.88,51.65,101.11,7.27,28.57,22.5
2019-04-19 09:40:00,62.69879918262181,1,-1.37,0,3.33,0,17.25,1,29.85,49.27,101.12,6.78,30.28,22.5
2019-04-19 09:45:00,62.419600096462084,1,-1.47,0,3.31,0,17.32,1,30.82,46.89,101.12,6.28,32.0,22.5
2019-04-19 09:50:00,62.61031814032705,1,-1.58,0,3.28,0,17.38,1,31.0,46.0,101.12,6.53,38.22,22.5
2019-04-19 09:55:00,62.634508348973995,1,-1.68,0,3.25,0,17.44,1,31.18,45.11,101.13,6.78,44.44,22.5
2019-04-19 10:00:00,62.635141126577466,1,-1.79,0,3.22,0,17.51,1,31.68,43.97,101.14,6.47,33.76,22.5
2019-04-19 10:05:00,62.43900631106375,1,-1.89,0,3.19,0,17.57,1,32.17,42.83,101.14,6.16,23.08,22.5
2019-04-19 10:10:00,62.65512742870612,1,-2.0,0,3.17,0,17.63,1,32.77,40.82,101.14,6.13,20.05,22.5
2019-04-19 10:15:00,62.87236898654512,1,-2.11,0,3.14,0,17.7,1,33.37,38.81,101.14,6.1,17.02,22.5
2019-04-19 10:20:00,62.90641716496041,1,-2.21,0,3.11,0,17.76,1,33.66,37.6,101.14,6.35,17.72,22.5
2019-04-19 10:25:00,62.862850253121486,1,-2.32,0,3.08,0,17.82,1,33.96,36.39,101.13,6.6,18.42,22.5
2019-04-19 10:30:00,63.10244601050688,1,-2.42,0,3.06,0,17.89,1,34.25,35.17,101.12,6.85,19.13,22.5
2019-04-19 10:35:00,63.34154154328954,1,-2.53,0,3.03,0,17.95,1,34.54,33.96,101.12,7.1,19.83,22.5
2019-04-19 10:40:00,62.91377146620074,1,-2.63,0,3.0,0,18.01,1,35.03,33.25,101.12,6.68,16.43,22.5
2019-04-19 10:45:00,62.79544209574229,1,-2.74,0,2.89,0,18.08,1,35.52,32.55,101.12,6.27,13.04,22.5
2019-04-19 10:50:00,63.011989338687,1,-2.84,0,2.78,0,18.14,1,36.1,31.71,101.12,5.63,12.24,22.5
2019-04-19 10:55:00,62.6230436423016,1,-2.95,0,2.68,0,18.2,1,36.68,30.87,101.13,4.99,11.43,22.5
2019-04-19 11:00:00,62.85093712202758,1,-3.05,0,2.57,0,18.27,1,36.92,29.98,101.14,5.54,12.86,168.75
2019-04-19 11:05:00,63.064544461518075,1,-3.16,0,2.46,0,18.33,1,37.15,29.1,101.14,6.1,14.29,315.0
2019-04-19 11:10:00,62.996657561193395,1,-3.26,0,2.35,0,18.39,1,36.96,29.28,101.14,5.95,19.77,168.75
2019-04-19 11:15:00,62.967635231724714,1,-3.37,0,2.24,0,18.46,1,36.77,29.45,101.13,5.8,25.26,22.5
2019-04-19 11:20:00,62.89885235175702,1,-3.47,0,2.14,0,18.52,1,37.16,29.0,101.14,5.6,19.86,123.75
2019-04-19 11:25:00,62.792908584680774,1,-3.58,0,2.03,0,18.58,1,37.55,28.55,101.14,5.4,14.46,225.0
2019-04-19 11:30:00,62.9719473536436,1,-3.68,0,1.92,0,18.65,1,37.49,28.7,101.14,6.06,19.73,225.0
2019-04-19 11:35:00,63.110490746284334,1,-3.79,0,1.81,0,18.71,1,37.43,28.84,101.14,6.71,25.0,225.0
2019-04-19 11:40:00,62.71173536212133,1,-3.89,0,1.7,0,18.77,1,37.83,28.72,101.14,5.83,23.51,123.75
2019-04-19 11:45:00,62.46653180569089,1,-4.0,0,1.59,0,18.84,1,38.22,28.61,101.14,4.95,22.02,22.5
2019-04-19 11:50:00,62.90163420567704,1,-4.13,0,1.49,0,18.9,1,38.8,27.84,101.15,5.26,24.06,22.5
2019-04-19 11:55:00,62.6651287336943,1,-4.26,0,1.38,0,18.96,1,39.38,27.07,101.15,5.58,26.09,22.5
2019-04-19 12:00:00,62.548344014425275,1,-4.38,0,1.27,0,19.03,1,39.4,26.97,101.14,5.08,19.23,22.5
2019-04-19 12:05:00,62.60699229137548,1,-4.51,0,1.16,0,19.09,1,39.43,26.87,101.13,4.58,12.37,22.5
2019-04-19 12:10:00,62.848205102241174,1,-4.64,0,1.05,0,19.15,1,39.96,25.72,101.13,4.5,12.37,123.75
